filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
.\venv\Lib\site-packages\sqlalchemy\testing\assertions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,799,16,17,"[799, 800, 801]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,804,12,77,[804],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,806,16,78,[806],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,809,8,9,"[809, 810, 811, 812, 813, 814, 815]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertsql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,8,9,"[32, 33, 34, 35]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertsql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,103,16,59,[103],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertsql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,349,12,13,"[349, 350, 351, 352]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertsql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,468,16,47,[468],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\assertsql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,470,12,76,[470],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\config.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,378,8,69,[378],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,8,66,[60],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,155,16,75,"[155, 156, 157]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,16,28,[167],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,240,12,65,[240],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,313,8,36,[313],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,411,8,34,[411],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\engines.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,418,4,38,[418],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\exclusions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,201,12,66,[201],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\exclusions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,269,12,74,[269],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\exclusions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,432,4,38,[432],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\base.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,8,23,[49],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\base.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",100,12,20,"[100, 101]",https://bandit.readthedocs.io/en/1.9.2/plugins/b110_try_except_pass.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\base.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",105,12,20,"[105, 106]",https://bandit.readthedocs.io/en/1.9.2/plugins/b110_try_except_pass.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\mypy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,321,16,71,[321],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\mypy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,326,16,70,[326],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\orm.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,16,47,[119],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\orm.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,175,16,47,[175],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,12,52,[86],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,349,12,48,[349],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,351,12,32,[351],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,357,16,78,[357],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,379,24,68,[379],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\fixtures\sql.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,381,24,68,[381],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\plugin\bootstrap.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,4,27,[39],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\plugin\bootstrap.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,34,[40],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\plugin\pytestplugin.py,exec_used,B102,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/78.html,Use of exec detected.,621,8,23,[621],https://bandit.readthedocs.io/en/1.9.2/plugins/b102_exec_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,214,28,51,[214],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,259,28,51,[259],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,287,28,51,[287],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,315,28,51,[315],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,343,28,51,[343],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_ddl.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,379,8,37,[379],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_dialect.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,16,28,[142],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_dialect.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,146,16,48,[146],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_dialect.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,12,43,[148],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,161,8,33,[161],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,168,8,29,[168],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,169,8,27,[169],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,170,8,26,[170],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,177,8,57,[177],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,188,8,29,[188],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,8,27,[189],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,8,26,[190],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,196,8,29,[196],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,210,8,29,[210],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,211,8,27,[211],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,223,8,29,[223],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_insert.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,224,8,27,[224],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,108,16,75,"[108, 109, 110, 111, 112]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,146,20,47,"[146, 147]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,260,8,43,[260],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,261,8,49,[261],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,262,8,54,[262],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,263,8,56,[263],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,265,8,49,[265],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,266,8,51,[266],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,278,16,57,[278],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,279,16,59,[279],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,281,12,57,[281],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,282,12,59,[282],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,291,8,72,[291],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,292,8,74,[292],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,293,8,9,"[293, 294, 295]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,296,8,9,"[296, 297, 298]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,356,8,43,[356],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,358,12,48,[358],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,429,24,60,"[429, 430, 431, 432, 433, 434]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,469,8,57,[469],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,474,8,37,[474],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,479,8,43,[479],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,485,8,42,[485],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,491,8,37,[491],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,497,8,48,[497],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,503,8,43,[503],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,509,8,47,[509],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,761,20,47,"[761, 762]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,780,18,25,[780],https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1489,8,61,[1489],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1673,20,53,[1673],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1980,8,51,[1980],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2033,12,49,[2033],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2449,8,52,[2449],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
